DISTANCE,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH
4153,19805,AA,American Airlines Inc.,10920,CDG,13930,ORD,7
4153,19805,AA,American Airlines Inc.,13930,ORD,10920,CDG,7
4153,19977,UA,United Air Lines Inc.,10920,CDG,13930,ORD,2
4153,19977,UA,United Air Lines Inc.,13930,ORD,10920,CDG,2
4153,19977,UA,United Air Lines Inc.,10920,CDG,13930,ORD,3
4153,19977,UA,United Air Lines Inc.,13930,ORD,10920,CDG,3
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,7
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,7
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,7
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,7
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,8
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,8
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,8
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,8
4153,19977,UA,United Air Lines Inc.,10920,CDG,13930,ORD,11
4153,19977,UA,United Air Lines Inc.,13930,ORD,10920,CDG,11
4153,21568,VJT,VistaJet Limited,12953,LGA,15566,VCE,5
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,9
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,9
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,9
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,9
4153,19977,UA,United Air Lines Inc.,10920,CDG,13930,ORD,12
4153,19977,UA,United Air Lines Inc.,13930,ORD,10920,CDG,12
4153,19805,AA,American Airlines Inc.,10920,CDG,13930,ORD,10
4153,19805,AA,American Airlines Inc.,13930,ORD,10920,CDG,10
4153,19805,AA,American Airlines Inc.,10920,CDG,13930,ORD,12
4153,19805,AA,American Airlines Inc.,13930,ORD,10920,CDG,12
4153,19805,AA,American Airlines Inc.,10920,CDG,13930,ORD,1
4153,19805,AA,American Airlines Inc.,13930,ORD,10920,CDG,1
4153,19805,AA,American Airlines Inc.,10920,CDG,13930,ORD,4
4153,19805,AA,American Airlines Inc.,13930,ORD,10920,CDG,4
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,4
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,4
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,4
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,4
4153,19805,AA,American Airlines Inc.,10920,CDG,13930,ORD,5
4153,19805,AA,American Airlines Inc.,13930,ORD,10920,CDG,5
4153,20107,FX,Federal Express Corporation,13930,ORD,10920,CDG,11
4153,19977,UA,United Air Lines Inc.,10920,CDG,13930,ORD,1
4153,19977,UA,United Air Lines Inc.,13930,ORD,10920,CDG,1
4153,19977,UA,United Air Lines Inc.,10920,CDG,13930,ORD,7
4153,19977,UA,United Air Lines Inc.,13930,ORD,10920,CDG,7
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,12
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,12
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,12
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,12
4153,19977,UA,United Air Lines Inc.,10920,CDG,13930,ORD,10
4153,19977,UA,United Air Lines Inc.,13930,ORD,10920,CDG,10
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,5
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,5
4153,19977,UA,United Air Lines Inc.,10920,CDG,13930,ORD,5
4153,19977,UA,United Air Lines Inc.,10920,CDG,13930,ORD,9
4153,19977,UA,United Air Lines Inc.,13930,ORD,10920,CDG,9
4153,19805,AA,American Airlines Inc.,10920,CDG,13930,ORD,8
4153,19805,AA,American Airlines Inc.,13930,ORD,10920,CDG,8
4153,19805,AA,American Airlines Inc.,10920,CDG,13930,ORD,9
4153,19805,AA,American Airlines Inc.,13930,ORD,10920,CDG,9
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,5
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,5
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,11
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,11
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,11
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,11
4153,19977,UA,United Air Lines Inc.,10920,CDG,13930,ORD,4
4153,19977,UA,United Air Lines Inc.,13930,ORD,10920,CDG,4
4153,19805,AA,American Airlines Inc.,10920,CDG,13930,ORD,11
4153,19805,AA,American Airlines Inc.,13930,ORD,10920,CDG,11
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,1
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,1
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,1
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,1
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,2
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,2
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,2
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,2
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,2
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,2
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,10
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,10
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,10
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,10
4153,21579,DY,Norwegian Air Shuttle ASA,10920,CDG,13930,ORD,10
4153,19977,UA,United Air Lines Inc.,10920,CDG,13930,ORD,6
4153,19977,UA,United Air Lines Inc.,13930,ORD,10920,CDG,6
4153,19977,UA,United Air Lines Inc.,13930,ORD,10920,CDG,5
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,3
4153,19532,AF,Compagnie Natl Air France,10920,CDG,13930,ORD,3
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,3
4153,19532,AF,Compagnie Natl Air France,13930,ORD,10920,CDG,3
4153,19805,AA,American Airlines Inc.,10920,CDG,13930,ORD,6
4153,19805,AA,American Airlines Inc.,13930,ORD,10920,CDG,6
4154,19790,DL,Delta Air Lines Inc.,12478,JFK,15566,VCE,8
4154,19790,DL,Delta Air Lines Inc.,15566,VCE,12478,JFK,8
4154,19790,DL,Delta Air Lines Inc.,12478,JFK,15566,VCE,7
4154,19790,DL,Delta Air Lines Inc.,15566,VCE,12478,JFK,7
4154,19790,DL,Delta Air Lines Inc.,12478,JFK,15566,VCE,4
4154,19790,DL,Delta Air Lines Inc.,15566,VCE,12478,JFK,4
4154,19790,DL,Delta Air Lines Inc.,12478,JFK,15566,VCE,5
4154,19790,DL,Delta Air Lines Inc.,15566,VCE,12478,JFK,5
4154,19790,DL,Delta Air Lines Inc.,12478,JFK,15566,VCE,3
4154,19790,DL,Delta Air Lines Inc.,15566,VCE,12478,JFK,3
4154,19790,DL,Delta Air Lines Inc.,12478,JFK,15566,VCE,6
4154,19790,DL,Delta Air Lines Inc.,15566,VCE,12478,JFK,6
4154,19790,DL,Delta Air Lines Inc.,12478,JFK,15566,VCE,9
4154,19790,DL,Delta Air Lines Inc.,15566,VCE,12478,JFK,9
4154,19790,DL,Delta Air Lines Inc.,12478,JFK,15566,VCE,10
4154,19790,DL,Delta Air Lines Inc.,15566,VCE,12478,JFK,10
4155,21568,VJT,VistaJet Limited,11728,FOK,14535,RIX,7
4155,19790,DL,Delta Air Lines Inc.,10920,CDG,11193,CVG,8
4155,19790,DL,Delta Air Lines Inc.,11193,CVG,10920,CDG,8
4155,19790,DL,Delta Air Lines Inc.,10920,CDG,11193,CVG,7
4155,19790,DL,Delta Air Lines Inc.,11193,CVG,10920,CDG,7
4155,19790,DL,Delta Air Lines Inc.,10920,CDG,11193,CVG,4
4155,19790,DL,Delta Air Lines Inc.,11193,CVG,10920,CDG,4
4155,19790,DL,Delta Air Lines Inc.,10920,CDG,11193,CVG,5
4155,19790,DL,Delta Air Lines Inc.,11193,CVG,10920,CDG,5
4155,20107,FX,Federal Express Corporation,10920,CDG,11193,CVG,11
4155,19790,DL,Delta Air Lines Inc.,10920,CDG,11193,CVG,3
4155,19790,DL,Delta Air Lines Inc.,11193,CVG,10920,CDG,3
4155,19790,DL,Delta Air Lines Inc.,10920,CDG,11193,CVG,6
4155,19790,DL,Delta Air Lines Inc.,11193,CVG,10920,CDG,6
4155,19790,DL,Delta Air Lines Inc.,10920,CDG,11193,CVG,9
4155,19790,DL,Delta Air Lines Inc.,11193,CVG,10920,CDG,9
4155,19790,DL,Delta Air Lines Inc.,10920,CDG,11193,CVG,1
4155,19790,DL,Delta Air Lines Inc.,11193,CVG,10920,CDG,1
4155,19790,DL,Delta Air Lines Inc.,10920,CDG,11193,CVG,11
4155,19790,DL,Delta Air Lines Inc.,11193,CVG,10920,CDG,11
4155,19790,DL,Delta Air Lines Inc.,10920,CDG,11193,CVG,2
4155,19790,DL,Delta Air Lines Inc.,11193,CVG,10920,CDG,2
4155,19790,DL,Delta Air Lines Inc.,10920,CDG,11193,CVG,12
4155,19790,DL,Delta Air Lines Inc.,11193,CVG,10920,CDG,12
4155,19790,DL,Delta Air Lines Inc.,10920,CDG,11193,CVG,10
4155,19790,DL,Delta Air Lines Inc.,11193,CVG,10920,CDG,10
4157,19576,TP,Tap-Portuguese Airlines,12991,LIS,13303,MIA,6
4157,19576,TP,Tap-Portuguese Airlines,13303,MIA,12991,LIS,6
4157,21440,15Q,Air Alsie A/S,12991,LIS,13303,MIA,7
4157,19576,TP,Tap-Portuguese Airlines,12991,LIS,13303,MIA,7
4157,19576,TP,Tap-Portuguese Airlines,13303,MIA,12991,LIS,7
4157,19576,TP,Tap-Portuguese Airlines,12991,LIS,13303,MIA,5
4157,19576,TP,Tap-Portuguese Airlines,13303,MIA,12991,LIS,5
4157,19576,TP,Tap-Portuguese Airlines,12991,LIS,13303,MIA,10
4157,19576,TP,Tap-Portuguese Airlines,13303,MIA,12991,LIS,10
4157,19576,TP,Tap-Portuguese Airlines,12991,LIS,13303,MIA,11
4157,19576,TP,Tap-Portuguese Airlines,13303,MIA,12991,LIS,11
4157,19576,TP,Tap-Portuguese Airlines,12991,LIS,13303,MIA,2
4157,19576,TP,Tap-Portuguese Airlines,13303,MIA,12991,LIS,2
4157,19576,TP,Tap-Portuguese Airlines,12991,LIS,13303,MIA,8
4157,19576,TP,Tap-Portuguese Airlines,13303,MIA,12991,LIS,8
4157,19576,TP,Tap-Portuguese Airlines,12991,LIS,13303,MIA,9
4157,19576,TP,Tap-Portuguese Airlines,13303,MIA,12991,LIS,9
4157,19576,TP,Tap-Portuguese Airlines,12991,LIS,13303,MIA,1
4157,19576,TP,Tap-Portuguese Airlines,13303,MIA,12991,LIS,1
4157,19576,TP,Tap-Portuguese Airlines,12991,LIS,13303,MIA,4
4157,19576,TP,Tap-Portuguese Airlines,13303,MIA,12991,LIS,4
4157,19576,TP,Tap-Portuguese Airlines,12991,LIS,13303,MIA,12
4157,19576,TP,Tap-Portuguese Airlines,13303,MIA,12991,LIS,12
4157,19576,TP,Tap-Portuguese Airlines,12991,LIS,13303,MIA,3
4157,19576,TP,Tap-Portuguese Airlines,13303,MIA,12991,LIS,3
4158,19977,UA,United Air Lines Inc.,12264,IAD,16321,ZRH,8
4158,19977,UA,United Air Lines Inc.,16321,ZRH,12264,IAD,8
4158,19977,UA,United Air Lines Inc.,12264,IAD,16321,ZRH,2
4158,19977,UA,United Air Lines Inc.,16321,ZRH,12264,IAD,2
4158,19977,UA,United Air Lines Inc.,12264,IAD,16321,ZRH,3
4158,19977,UA,United Air Lines Inc.,16321,ZRH,12264,IAD,3
4158,19977,UA,United Air Lines Inc.,12264,IAD,16321,ZRH,11
4158,19977,UA,United Air Lines Inc.,16321,ZRH,12264,IAD,11
4158,21423,12Q,Unijet,15167,TEB,15566,VCE,5
4158,21568,VJT,VistaJet Limited,13485,MSN,10752,BRU,11
4158,19977,UA,United Air Lines Inc.,12264,IAD,16321,ZRH,12
4158,19977,UA,United Air Lines Inc.,16321,ZRH,12264,IAD,12
4158,21568,VJT,VistaJet Limited,12264,IAD,16321,ZRH,8
4158,19977,UA,United Air Lines Inc.,12264,IAD,16321,ZRH,1
4158,19977,UA,United Air Lines Inc.,16321,ZRH,12264,IAD,1
4158,19977,UA,United Air Lines Inc.,12264,IAD,16321,ZRH,7
4158,19977,UA,United Air Lines Inc.,16321,ZRH,12264,IAD,7
4158,19977,UA,United Air Lines Inc.,12264,IAD,16321,ZRH,10
4158,19977,UA,United Air Lines Inc.,16321,ZRH,12264,IAD,10
4158,21568,VJT,VistaJet Limited,15167,TEB,15566,VCE,3
4158,21568,VJT,VistaJet Limited,15566,VCE,15167,TEB,3
4158,19977,UA,United Air Lines Inc.,12264,IAD,16321,ZRH,9
4158,19977,UA,United Air Lines Inc.,16321,ZRH,12264,IAD,9
4158,19977,UA,United Air Lines Inc.,12264,IAD,16321,ZRH,4
4158,19977,UA,United Air Lines Inc.,16321,ZRH,12264,IAD,4
4158,21202,CAZ,CAT Aviation,16321,ZRH,12264,IAD,2
4158,21652,27Q,"Jet Aviation Flight Services, Inc.",15167,TEB,15566,VCE,5
4158,21202,CAZ,CAT Aviation,16321,ZRH,12264,IAD,10
4158,22010,IFQ,FAI rent-a-jet AG,12264,IAD,16321,ZRH,10
4158,19977,UA,United Air Lines Inc.,12264,IAD,16321,ZRH,6
4158,19977,UA,United Air Lines Inc.,16321,ZRH,12264,IAD,6
4158,19977,UA,United Air Lines Inc.,12264,IAD,16321,ZRH,5
4158,19977,UA,United Air Lines Inc.,16321,ZRH,12264,IAD,5
4160,19977,UA,United Air Lines Inc.,10752,BRU,13930,ORD,8
4160,19977,UA,United Air Lines Inc.,13930,ORD,10752,BRU,8
4160,19977,UA,United Air Lines Inc.,10752,BRU,13930,ORD,2
4160,19977,UA,United Air Lines Inc.,13930,ORD,10752,BRU,2
4160,19977,UA,United Air Lines Inc.,10752,BRU,13930,ORD,3
4160,19977,UA,United Air Lines Inc.,13930,ORD,10752,BRU,3
4160,19977,UA,United Air Lines Inc.,10752,BRU,13930,ORD,11
4160,19977,UA,United Air Lines Inc.,13930,ORD,10752,BRU,11
4160,19977,UA,United Air Lines Inc.,10752,BRU,13930,ORD,12
4160,19977,UA,United Air Lines Inc.,13930,ORD,10752,BRU,12
4160,19977,UA,United Air Lines Inc.,10752,BRU,13930,ORD,1
4160,19977,UA,United Air Lines Inc.,13930,ORD,10752,BRU,1
4160,19977,UA,United Air Lines Inc.,10752,BRU,13930,ORD,7
4160,19977,UA,United Air Lines Inc.,13930,ORD,10752,BRU,7
4160,19977,UA,United Air Lines Inc.,10752,BRU,13930,ORD,10
4160,19977,UA,United Air Lines Inc.,13930,ORD,10752,BRU,10
4160,19977,UA,United Air Lines Inc.,10752,BRU,13930,ORD,5
4160,19977,UA,United Air Lines Inc.,10752,BRU,13930,ORD,9
4160,19977,UA,United Air Lines Inc.,13930,ORD,10752,BRU,9
4160,19977,UA,United Air Lines Inc.,10752,BRU,13930,ORD,4
4160,19977,UA,United Air Lines Inc.,13930,ORD,10752,BRU,4
4160,19977,UA,United Air Lines Inc.,10752,BRU,13930,ORD,6
4160,19977,UA,United Air Lines Inc.,13930,ORD,10752,BRU,6
4160,19977,UA,United Air Lines Inc.,13930,ORD,10752,BRU,5
4161,19554,LH,Lufthansa German Airlines,11433,DTW,11760,FRA,11
4161,19554,LH,Lufthansa German Airlines,11760,FRA,11433,DTW,11
4161,19554,LH,Lufthansa German Airlines,11433,DTW,11760,FRA,12
4161,19554,LH,Lufthansa German Airlines,11760,FRA,11433,DTW,12
4161,19790,DL,Delta Air Lines Inc.,11433,DTW,11760,FRA,11
4161,19790,DL,Delta Air Lines Inc.,11760,FRA,11433,DTW,11
4161,19790,DL,Delta Air Lines Inc.,11433,DTW,11760,FRA,12
4161,19790,DL,Delta Air Lines Inc.,11760,FRA,11433,DTW,12
4162,19554,LH,Lufthansa German Airlines,11433,DTW,11760,FRA,8
4162,19554,LH,Lufthansa German Airlines,11760,FRA,11433,DTW,8
4162,19805,AA,American Airlines Inc.,11915,GIG,13303,MIA,7
4162,19805,AA,American Airlines Inc.,13303,MIA,11915,GIG,7
4162,20156,M3,ABSA-Aerolinhas Brasileiras,13303,MIA,11915,GIG,7
4162,21376,L7,Lan Colombia,13303,MIA,11915,GIG,7
4162,19554,LH,Lufthansa German Airlines,11433,DTW,11760,FRA,7
4162,19554,LH,Lufthansa German Airlines,11760,FRA,11433,DTW,7
4162,19790,DL,Delta Air Lines Inc.,11433,DTW,11760,FRA,8
4162,19790,DL,Delta Air Lines Inc.,11760,FRA,11433,DTW,8
4162,20156,M3,ABSA-Aerolinhas Brasileiras,13303,MIA,11915,GIG,11
4162,19790,DL,Delta Air Lines Inc.,11433,DTW,11760,FRA,7
4162,19790,DL,Delta Air Lines Inc.,11760,FRA,11433,DTW,7
4162,21376,L7,Lan Colombia,13303,MIA,11915,GIG,2
4162,19805,AA,American Airlines Inc.,11915,GIG,13303,MIA,10
4162,19805,AA,American Airlines Inc.,13303,MIA,11915,GIG,10
4162,19554,LH,Lufthansa German Airlines,11433,DTW,11760,FRA,5
4162,19554,LH,Lufthansa German Airlines,11760,FRA,11433,DTW,5
4162,21376,L7,Lan Colombia,13303,MIA,11915,GIG,5
4162,19552,LA,Lan-Chile Airlines,13303,MIA,11915,GIG,12
4162,20156,M3,ABSA-Aerolinhas Brasileiras,13303,MIA,11915,GIG,12
4162,19805,AA,American Airlines Inc.,11915,GIG,13303,MIA,12
4162,19805,AA,American Airlines Inc.,13303,MIA,11915,GIG,12
4162,19805,AA,American Airlines Inc.,11915,GIG,13303,MIA,1
4162,19805,AA,American Airlines Inc.,13303,MIA,11915,GIG,1
4162,19554,LH,Lufthansa German Airlines,11433,DTW,11760,FRA,2
4162,19554,LH,Lufthansa German Airlines,11760,FRA,11433,DTW,2
4162,19805,AA,American Airlines Inc.,11915,GIG,13303,MIA,4
4162,19805,AA,American Airlines Inc.,13303,MIA,11915,GIG,4
4162,19790,DL,Delta Air Lines Inc.,11433,DTW,11760,FRA,4
4162,19790,DL,Delta Air Lines Inc.,11760,FRA,11433,DTW,4
4162,19805,AA,American Airlines Inc.,11915,GIG,13303,MIA,5
4162,19805,AA,American Airlines Inc.,13303,MIA,11915,GIG,5
4162,19790,DL,Delta Air Lines Inc.,11433,DTW,11760,FRA,5
4162,19790,DL,Delta Air Lines Inc.,11760,FRA,11433,DTW,5
4162,21376,L7,Lan Colombia,13303,MIA,11915,GIG,3
4162,19790,DL,Delta Air Lines Inc.,11433,DTW,11760,FRA,3
4162,19790,DL,Delta Air Lines Inc.,11760,FRA,11433,DTW,3
4162,21376,L7,Lan Colombia,13303,MIA,11915,GIG,11
4162,19554,LH,Lufthansa German Airlines,11433,DTW,11760,FRA,6
4162,19554,LH,Lufthansa German Airlines,11760,FRA,11433,DTW,6
4162,19790,DL,Delta Air Lines Inc.,11433,DTW,11760,FRA,6
4162,19790,DL,Delta Air Lines Inc.,11760,FRA,11433,DTW,6
4162,21376,L7,Lan Colombia,13303,MIA,11915,GIG,9
4162,19552,LA,Lan-Chile Airlines,13303,MIA,11915,GIG,9
4162,20156,M3,ABSA-Aerolinhas Brasileiras,13303,MIA,11915,GIG,9
4162,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",11915,GIG,13303,MIA,8
4162,20156,M3,ABSA-Aerolinhas Brasileiras,13303,MIA,11915,GIG,5
4162,21376,L7,Lan Colombia,13303,MIA,11915,GIG,8
4162,19552,LA,Lan-Chile Airlines,13303,MIA,11915,GIG,8
4162,20156,M3,ABSA-Aerolinhas Brasileiras,11915,GIG,13303,MIA,8
4162,20156,M3,ABSA-Aerolinhas Brasileiras,13303,MIA,11915,GIG,8
4162,19554,LH,Lufthansa German Airlines,11433,DTW,11760,FRA,9
4162,19554,LH,Lufthansa German Airlines,11760,FRA,11433,DTW,9
4162,19805,AA,American Airlines Inc.,11915,GIG,13303,MIA,8
4162,19805,AA,American Airlines Inc.,13303,MIA,11915,GIG,8
4162,19805,AA,American Airlines Inc.,11915,GIG,13303,MIA,9
4162,19805,AA,American Airlines Inc.,13303,MIA,11915,GIG,9
4162,19554,LH,Lufthansa German Airlines,11433,DTW,11760,FRA,1
4162,19554,LH,Lufthansa German Airlines,11760,FRA,11433,DTW,1
4162,20167,JJ,Transportes Aeros Meridiona,11915,GIG,13303,MIA,2
4162,20167,JJ,Transportes Aeros Meridiona,13303,MIA,11915,GIG,2
4162,19790,DL,Delta Air Lines Inc.,11433,DTW,11760,FRA,9
4162,19790,DL,Delta Air Lines Inc.,11760,FRA,11433,DTW,9
4162,21667,O6,Oceanair Linhas Aereas S A,13303,MIA,11915,GIG,3
4162,19790,DL,Delta Air Lines Inc.,11433,DTW,11760,FRA,1
4162,19790,DL,Delta Air Lines Inc.,11760,FRA,11433,DTW,1
4162,19805,AA,American Airlines Inc.,11915,GIG,13303,MIA,11
4162,19805,AA,American Airlines Inc.,13303,MIA,11915,GIG,11
4162,20167,JJ,Transportes Aeros Meridiona,11915,GIG,13303,MIA,1
4162,20167,JJ,Transportes Aeros Meridiona,13303,MIA,11915,GIG,1
4162,21376,L7,Lan Colombia,13303,MIA,11915,GIG,1
4162,19552,LA,Lan-Chile Airlines,13303,MIA,11915,GIG,1
4162,20156,M3,ABSA-Aerolinhas Brasileiras,13303,MIA,11915,GIG,1
4162,19790,DL,Delta Air Lines Inc.,11433,DTW,11760,FRA,2
4162,19790,DL,Delta Air Lines Inc.,11760,FRA,11433,DTW,2
4162,20007,5Y,Atlas Air Inc.,13303,MIA,11915,GIG,10
4162,21376,L7,Lan Colombia,13303,MIA,11915,GIG,4
4162,20156,M3,ABSA-Aerolinhas Brasileiras,13303,MIA,11915,GIG,4
4162,21568,VJT,VistaJet Limited,13303,MIA,11915,GIG,2
4162,19554,LH,Lufthansa German Airlines,11433,DTW,11760,FRA,4
4162,19554,LH,Lufthansa German Airlines,11760,FRA,11433,DTW,4
4162,19805,AA,American Airlines Inc.,11915,GIG,13303,MIA,2
4162,19805,AA,American Airlines Inc.,13303,MIA,11915,GIG,2
4162,19552,LA,Lan-Chile Airlines,13303,MIA,11915,GIG,6
4162,21376,L7,Lan Colombia,13303,MIA,11915,GIG,6
4162,20156,M3,ABSA-Aerolinhas Brasileiras,13303,MIA,11915,GIG,6
4162,21376,L7,Lan Colombia,13303,MIA,11915,GIG,10
4162,19552,LA,Lan-Chile Airlines,13303,MIA,11915,GIG,10
4162,19554,LH,Lufthansa German Airlines,11433,DTW,11760,FRA,10
4162,19554,LH,Lufthansa German Airlines,11760,FRA,11433,DTW,10
4162,20156,M3,ABSA-Aerolinhas Brasileiras,13303,MIA,11915,GIG,10
4162,19805,AA,American Airlines Inc.,11915,GIG,13303,MIA,3
4162,19805,AA,American Airlines Inc.,13303,MIA,11915,GIG,3
4162,19805,AA,American Airlines Inc.,11915,GIG,13303,MIA,6
4162,19805,AA,American Airlines Inc.,13303,MIA,11915,GIG,6
4162,19790,DL,Delta Air Lines Inc.,11433,DTW,11760,FRA,10
4162,19790,DL,Delta Air Lines Inc.,11760,FRA,11433,DTW,10
4162,19554,LH,Lufthansa German Airlines,11433,DTW,11760,FRA,3
4162,19554,LH,Lufthansa German Airlines,11760,FRA,11433,DTW,3
4162,20167,JJ,Transportes Aeros Meridiona,11915,GIG,13303,MIA,3
4162,20167,JJ,Transportes Aeros Meridiona,13303,MIA,11915,GIG,3
4162,20156,M3,ABSA-Aerolinhas Brasileiras,13303,MIA,11915,GIG,3
4163,21568,VJT,VistaJet Limited,10752,BRU,13232,MDW,11
4163,22025,KFQ,Skyfirst Limited,13232,MDW,10752,BRU,6
4166,19551,KL,Klm Royal Dutch Airlines,10292,AMS,13487,MSP,6
4166,19551,KL,Klm Royal Dutch Airlines,13487,MSP,10292,AMS,6
4166,19551,KL,Klm Royal Dutch Airlines,10292,AMS,13487,MSP,8
4166,19551,KL,Klm Royal Dutch Airlines,13487,MSP,10292,AMS,8
4166,19551,KL,Klm Royal Dutch Airlines,10292,AMS,13487,MSP,11
4166,19551,KL,Klm Royal Dutch Airlines,13487,MSP,10292,AMS,11
4166,19551,KL,Klm Royal Dutch Airlines,10292,AMS,13487,MSP,7
4166,19551,KL,Klm Royal Dutch Airlines,13487,MSP,10292,AMS,7
4166,19790,DL,Delta Air Lines Inc.,10292,AMS,13487,MSP,8
4166,19790,DL,Delta Air Lines Inc.,13487,MSP,10292,AMS,8
4166,19623,EI,Aer Lingus Plc,11435,DUB,13303,MIA,11
4166,19623,EI,Aer Lingus Plc,13303,MIA,11435,DUB,11
4166,19551,KL,Klm Royal Dutch Airlines,10292,AMS,13487,MSP,3
4166,19551,KL,Klm Royal Dutch Airlines,13487,MSP,10292,AMS,3
4166,19790,DL,Delta Air Lines Inc.,10292,AMS,13487,MSP,7
4166,19790,DL,Delta Air Lines Inc.,13487,MSP,10292,AMS,7
4166,19623,EI,Aer Lingus Plc,11435,DUB,13303,MIA,9
4166,19623,EI,Aer Lingus Plc,13303,MIA,11435,DUB,9
4166,19623,EI,Aer Lingus Plc,11435,DUB,13303,MIA,5
4166,19623,EI,Aer Lingus Plc,13303,MIA,11435,DUB,5
4166,19623,EI,Aer Lingus Plc,11435,DUB,13303,MIA,3
4166,19623,EI,Aer Lingus Plc,13303,MIA,11435,DUB,3
4166,19790,DL,Delta Air Lines Inc.,10292,AMS,13487,MSP,4
4166,19790,DL,Delta Air Lines Inc.,13487,MSP,10292,AMS,4
4166,19623,EI,Aer Lingus Plc,11435,DUB,13303,MIA,4
4166,19623,EI,Aer Lingus Plc,13303,MIA,11435,DUB,4
4166,19623,EI,Aer Lingus Plc,11435,DUB,13303,MIA,12
4166,19623,EI,Aer Lingus Plc,13303,MIA,11435,DUB,12
4166,19790,DL,Delta Air Lines Inc.,10292,AMS,13487,MSP,5
4166,19790,DL,Delta Air Lines Inc.,13487,MSP,10292,AMS,5
4166,19623,EI,Aer Lingus Plc,11435,DUB,13303,MIA,7
4166,19623,EI,Aer Lingus Plc,13303,MIA,11435,DUB,7
4166,19551,KL,Klm Royal Dutch Airlines,10292,AMS,13487,MSP,12
4166,19551,KL,Klm Royal Dutch Airlines,13487,MSP,10292,AMS,12
4166,19790,DL,Delta Air Lines Inc.,10292,AMS,13487,MSP,3
4166,19790,DL,Delta Air Lines Inc.,13487,MSP,10292,AMS,3
4166,19551,KL,Klm Royal Dutch Airlines,10292,AMS,13487,MSP,5
4166,19551,KL,Klm Royal Dutch Airlines,13487,MSP,10292,AMS,5
4166,19790,DL,Delta Air Lines Inc.,10292,AMS,13487,MSP,6
4166,19790,DL,Delta Air Lines Inc.,13487,MSP,10292,AMS,6
4166,19551,KL,Klm Royal Dutch Airlines,10292,AMS,13487,MSP,4
4166,19551,KL,Klm Royal Dutch Airlines,13487,MSP,10292,AMS,4
4166,19551,KL,Klm Royal Dutch Airlines,10292,AMS,13487,MSP,9
4166,19551,KL,Klm Royal Dutch Airlines,13487,MSP,10292,AMS,9
4166,21568,VJT,VistaJet Limited,11700,FLR,15167,TEB,9
